TotalPeopleInBurst MaximumCodeBurstLate NumberOfChanges MaxPeopleInBurst TotalBurstSizeLate NumberCodeBurstsLate NumberOfChangesLate NumberOfChangesEarly MaxChurnInBurst MaximumCodeBurstEarly NumberCodeBurstsEarly TimeFirstBurst TotalChurnInBurst ChurnTotal MaximumCodeBurst NumberOfConsecutiveChangesEarly NumberConsecutiveChangesLate TotalBurstSizeEarly TotalBurstSize TimeMaxBurst NumberConsecutiveChanges TimeLastBurst NumberCodeBursts PeopleTotal pre NumberOfDefects TLOC
0 0 2 0 0 0 2 0 0 0 0 -1 0 42 0 0 1 0 0 -1 1 -1 0 1 0 1 9.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 5.0
0 0 5 0 0 0 2 3 0 0 0 -1 0 28 0 1 1 0 0 -1 2 -1 0 4 0 0 17.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 45 0 0 0 0 0 -1 0 -1 0 1 3 0 91.0
3 0 5 3 0 0 1 4 23 0 1 1 23 486 3 2 0 3 3 1 2 1 1 3 1 0 107.0
2 0 7 2 0 0 1 6 81 3 2 37 155 197 3 3 1 6 6 37 4 48 2 2 0 0 35.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 150 0 2 0 0 0 -1 2 -1 0 2 0 0 40.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 14.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 0 25.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 3.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 40 0 1 0 0 0 -1 1 -1 0 1 0 0 5.0
3 0 5 3 0 0 1 4 20 0 1 1 20 228 3 2 0 3 3 1 2 1 1 3 1 0 29.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 2 0 1 0 0 0 -1 1 -1 0 2 0 0 18.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 494 0 1 0 0 0 -1 1 -1 0 5 1 0 117.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 176 0 1 0 0 0 -1 1 -1 0 4 0 0 22.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 11 0 0 0 0 0 -1 0 -1 0 3 0 0 10.0
2 0 4 2 0 0 1 3 29 0 1 46 29 29 4 2 1 4 4 46 3 46 1 2 3 0 66.0
0 0 5 0 0 0 2 3 0 0 0 -1 0 81 0 1 1 0 0 -1 2 -1 0 2 0 0 41.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 17.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 23 0 1 0 0 0 -1 1 -1 0 2 0 0 105.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 1 0 70.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 5.0
4 0 4 4 4 1 4 0 31 0 0 55 31 31 4 0 3 0 4 55 3 55 1 4 1 0 185.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 1 0 22.0
0 0 9 0 0 0 1 8 0 0 0 -1 0 5671 0 2 0 0 0 -1 2 -1 0 2 0 0 1532.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 2 0 0 11.0
2 0 11 2 0 0 2 9 278 0 1 38 278 278 11 8 2 11 11 38 10 38 1 2 9 2 70.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 23.0
2 0 12 2 0 0 6 6 2771 0 1 41 2771 2771 12 5 6 12 12 41 11 41 1 2 0 0 351.0
1 0 6 1 0 0 1 5 16 0 1 27 16 114 3 2 0 3 3 27 2 27 1 2 3 0 11.0
3 0 3 3 0 0 1 2 32 0 1 48 32 32 3 1 1 3 3 48 2 48 1 3 2 0 39.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 121.0
4 0 5 4 5 1 5 0 736 0 0 55 736 736 5 0 4 0 5 55 4 55 1 4 3 0 133.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 8.0
0 0 8 0 0 0 1 7 0 0 0 -1 0 540 0 2 0 0 0 -1 2 -1 0 2 1 0 224.0
6 0 28 5 0 0 5 23 767 12 2 19 1169 1294 12 19 5 24 24 19 24 38 2 7 8 0 327.0
3 0 8 3 0 0 2 6 29 0 1 44 29 55 3 3 1 3 3 44 4 44 1 5 0 0 89.0
3 0 5 3 0 0 1 4 32 0 1 1 32 500 3 2 0 3 3 1 2 1 1 3 1 0 85.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 12 0 0 1 0 0 -1 1 -1 0 2 1 0 31.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 27 0 0 0 0 0 -1 0 -1 0 1 0 0 6.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 17 0 0 0 0 0 -1 0 -1 0 3 0 0 29.0
3 0 6 3 0 0 4 2 222 0 1 49 222 222 5 0 4 5 5 49 4 49 1 3 0 0 126.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 32 0 1 1 0 0 -1 2 -1 0 2 0 0 11.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 120.0
2 0 8 2 3 1 4 4 304 0 0 58 304 709 3 0 2 0 3 58 2 58 1 3 0 2 471.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 22.0
4 0 17 3 0 0 3 14 185 4 2 29 272 959 4 7 3 8 8 29 10 49 2 4 0 3 242.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 111 0 1 0 0 0 -1 1 -1 0 2 0 0 7.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 26 0 1 0 0 0 -1 1 -1 0 2 0 0 4.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 12 0 1 0 0 0 -1 1 -1 0 1 0 0 8.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 400 0 1 0 0 0 -1 1 -1 0 2 6 0 132.0
0 0 6 0 0 0 2 4 0 0 0 -1 0 20 0 0 1 0 0 -1 1 -1 0 4 0 0 92.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 322 0 2 0 0 0 -1 2 -1 0 4 4 0 204.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 1335 0 1 1 0 0 -1 2 -1 0 2 0 1 460.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 3 0 0 1 0 0 -1 1 -1 0 2 2 0 29.0
2 0 8 2 0 0 2 6 70 0 1 1 70 668 4 3 1 4 4 1 4 1 1 4 2 1 116.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 59 0 0 0 0 0 -1 0 -1 0 1 0 0 128.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 43 0 0 1 0 0 -1 1 -1 0 1 1 0 59.0
4 0 9 4 0 0 5 4 260 0 1 45 260 260 9 3 5 9 9 45 8 45 1 4 8 1 170.0
6 0 18 5 0 0 5 13 185 8 3 4 369 623 8 8 5 15 15 44 13 44 3 7 2 0 321.0
0 0 6 0 0 0 0 6 0 0 0 -1 0 324 0 1 0 0 0 -1 1 -1 0 2 1 0 118.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 1 0 6.0
8 0 22 8 5 1 6 16 996 0 1 14 1277 2217 12 11 5 12 17 14 16 54 2 9 5 3 621.0
3 0 20 2 5 1 5 15 740 8 2 23 1251 1251 8 13 4 15 20 23 17 53 3 3 3 0 47.0
2 0 8 2 0 0 3 5 53 0 1 49 53 198 4 1 3 4 4 49 4 49 1 3 3 0 40.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 4 0 1 0 0 0 -1 1 -1 0 2 0 0 70.0
2 0 3 2 3 1 3 0 139 0 0 55 139 139 3 0 2 0 3 55 2 55 1 2 1 0 241.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 221 0 1 0 0 0 -1 1 -1 0 2 0 0 195.0
2 0 7 2 3 1 3 4 30 0 0 50 30 100 3 2 2 0 3 50 4 50 1 3 0 0 33.0
2 0 4 2 3 1 4 0 57 0 0 54 57 57 3 0 2 0 3 54 2 54 1 2 0 0 10.0
0 0 3 0 0 0 3 0 0 0 0 -1 0 33 0 0 1 0 0 -1 1 -1 0 2 0 0 56.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 10.0
1 0 6 1 3 1 3 3 40 0 0 53 40 85 3 1 2 0 3 53 3 53 1 2 2 1 176.0
4 0 23 3 0 0 5 18 262 7 4 1 533 561 7 13 5 21 21 45 18 45 4 4 0 0 352.0
2 0 8 2 0 0 2 6 45 0 1 46 45 141 4 3 2 4 4 46 5 46 1 3 2 0 87.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 1 0 41.0
0 0 6 0 0 0 1 5 0 0 0 -1 0 108 0 1 0 0 0 -1 1 -1 0 3 2 0 283.0
0 0 6 0 0 0 1 5 0 0 0 -1 0 96 0 2 0 0 0 -1 2 -1 0 2 0 0 39.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 2 0 0 1 0 0 -1 1 -1 0 2 1 0 61.0
0 0 5 0 0 0 2 3 0 0 0 -1 0 337 0 1 1 0 0 -1 2 -1 0 2 0 0 100.0
3 0 3 3 0 0 1 2 11 0 1 48 11 11 3 1 1 3 3 48 2 48 1 3 2 0 12.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 70 0 1 0 0 0 -1 1 -1 0 2 0 0 23.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 18 0 1 0 0 0 -1 1 -1 0 4 0 0 5.0
0 0 3 0 0 0 2 1 0 0 0 -1 0 42 0 0 0 0 0 -1 0 -1 0 2 1 0 5.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 4 0 1 0 0 0 -1 1 -1 0 2 0 0 7.0
1 0 7 1 5 1 5 2 104 0 0 53 104 110 5 0 4 0 5 53 4 53 1 2 1 0 16.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 71 0 0 1 0 0 -1 1 -1 0 2 0 0 78.0
6 0 13 4 3 1 3 10 132 3 2 1 196 274 3 5 2 6 9 1 7 55 3 7 1 0 64.0
3 0 6 3 0 0 2 4 348 0 1 42 348 349 5 3 1 5 5 42 4 42 1 3 4 0 55.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 48 0 1 0 0 0 -1 1 -1 0 2 0 0 9.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 1 0 0 10.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 43 0 1 0 0 0 -1 1 -1 0 3 0 0 27.0
1 0 4 1 0 0 1 3 40 0 1 6 40 58 3 2 0 3 3 6 2 6 1 2 0 0 22.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 7 0 1 0 0 0 -1 1 -1 0 3 0 0 6.0
2 0 14 2 0 0 2 12 702 7 3 30 912 912 7 9 2 14 14 45 11 45 3 2 1 0 164.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 22 0 0 0 0 0 -1 0 -1 0 1 0 0 4.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 37.0
1 0 4 1 3 1 4 0 192 0 0 50 192 194 3 0 2 0 3 50 2 50 1 2 1 0 82.0
2 0 3 2 3 1 3 0 71 0 0 54 71 71 3 0 2 0 3 54 2 54 1 2 0 0 141.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 18.0
2 0 8 2 4 1 5 3 14 0 0 55 14 41 4 1 3 0 4 55 4 55 1 2 3 0 44.0
3 0 12 3 0 0 6 6 82 0 1 44 82 139 8 4 5 8 8 44 9 44 1 3 7 0 95.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 20 0 1 0 0 0 -1 1 -1 0 1 0 1 121.0
1 0 7 1 0 0 2 5 207 0 1 30 207 296 3 3 0 3 3 30 3 30 1 1 3 0 49.0
1 0 8 1 0 0 1 7 1129 0 1 45 1129 1168 3 3 0 3 3 45 3 45 1 2 1 1 37.0
0 0 5 0 0 0 2 3 0 0 0 -1 0 106 0 1 1 0 0 -1 2 -1 0 3 0 0 46.0
7 0 29 4 0 0 9 20 2168 19 2 18 3340 3676 19 16 9 26 26 33 25 33 2 7 7 1 1391.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 11.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 3 0 0 1 0 0 -1 1 -1 0 1 0 0 12.0
3 0 15 2 0 0 2 13 271 5 2 1 347 559 5 7 0 8 8 1 7 19 2 5 1 0 127.0
3 0 6 2 3 1 4 2 29 0 1 46 47 47 3 1 3 3 6 46 4 55 2 3 1 0 65.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 30 0 0 0 0 0 -1 0 -1 0 1 0 0 7.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 6.0
3 0 3 3 0 0 1 2 156 0 1 46 156 156 3 1 1 3 3 46 2 46 1 3 1 0 112.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 131 0 2 0 0 0 -1 2 -1 0 2 0 0 32.0
0 0 7 0 0 0 3 4 0 0 0 -1 0 71 0 2 1 0 0 -1 3 -1 0 4 1 0 124.0
0 0 6 0 0 0 1 5 0 0 0 -1 0 154 0 2 0 0 0 -1 2 -1 0 2 0 1 35.0
3 0 3 3 0 0 1 2 32 0 1 48 32 32 3 1 1 3 3 48 2 48 1 3 2 0 39.0
0 0 4 0 0 0 0 4 0 0 0 -1 0 19 0 2 0 0 0 -1 2 -1 0 2 1 0 7.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 26 0 1 0 0 0 -1 1 -1 0 3 0 0 7.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 35.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 7 0 0 0 0 0 -1 0 -1 0 3 1 0 48.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 3 0 0 0 0 0 -1 0 -1 0 2 0 0 10.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 45 0 1 0 0 0 -1 1 -1 0 3 0 0 187.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 20 0 0 0 0 0 -1 0 -1 0 2 0 0 109.0
0 0 4 0 0 0 0 4 0 0 0 -1 0 37 0 2 0 0 0 -1 2 -1 0 3 0 1 200.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 56 0 0 1 0 0 -1 1 -1 0 1 0 0 76.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 10.0
0 0 10 0 0 0 2 8 0 0 0 -1 0 305 0 0 1 0 0 -1 1 -1 0 7 0 2 186.0
1 0 9 1 0 0 4 5 44 0 1 36 44 110 3 3 1 3 3 36 4 36 1 3 3 1 109.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 237 0 1 0 0 0 -1 1 -1 0 3 1 0 30.0
5 0 12 4 4 1 4 8 65 3 2 29 145 176 4 5 3 6 10 53 8 53 3 5 7 0 146.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 50.0
0 0 3 0 0 0 3 0 0 0 0 -1 0 102 0 0 0 0 0 -1 0 -1 0 1 0 0 24.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 75 0 1 0 0 0 -1 1 -1 0 1 2 1 50.0
0 0 4 0 0 0 4 0 0 0 0 -1 0 31 0 0 1 0 0 -1 1 -1 0 4 2 0 64.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 24 0 0 0 0 0 -1 0 -1 0 2 2 0 75.0
2 0 6 2 5 1 6 0 161 0 0 51 161 180 5 0 4 0 5 51 4 51 1 2 1 0 79.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 67 0 1 0 0 0 -1 1 -1 0 1 0 0 6.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 29 0 0 1 0 0 -1 1 -1 0 1 0 0 165.0
3 0 10 3 3 1 3 7 19 0 1 40 30 157 3 2 2 3 6 40 4 55 2 5 0 1 102.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 101 0 1 0 0 0 -1 1 -1 0 2 0 0 16.0
0 0 8 0 0 0 1 7 0 0 0 -1 0 498 0 3 0 0 0 -1 3 -1 0 3 0 1 160.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 2 0 0 23.0
2 0 8 2 3 1 3 5 238 0 0 53 238 471 3 2 2 0 3 53 4 53 1 2 0 0 16.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 6.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 6.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 0 9.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 3.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 60.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 2 1 0 54.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 32.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 70 0 1 0 0 0 -1 1 -1 0 2 0 2 184.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 47 0 1 1 0 0 -1 2 -1 0 2 0 1 46.0
1 0 3 1 0 0 0 3 19 0 1 1 19 19 3 2 0 3 3 1 2 1 1 1 0 0 50.0
0 0 6 0 0 0 1 5 0 0 0 -1 0 122 0 2 0 0 0 -1 2 -1 0 2 0 0 19.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 264 0 2 0 0 0 -1 2 -1 0 2 0 0 82.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 443 0 1 0 0 0 -1 1 -1 0 2 1 0 58.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 29 0 1 1 0 0 -1 2 -1 0 2 0 0 116.0
4 0 13 4 0 0 5 8 334 0 1 42 334 334 12 6 5 12 12 42 11 42 1 4 9 1 61.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 84 0 1 0 0 0 -1 1 -1 0 1 1 0 250.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 28.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 1 0 0 34.0
0 0 9 0 0 0 2 7 0 0 0 -1 0 616 0 2 1 0 0 -1 3 -1 0 2 1 0 126.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 30 0 1 0 0 0 -1 1 -1 0 2 1 0 6.0
0 0 6 0 0 0 2 4 0 0 0 -1 0 111 0 2 1 0 0 -1 3 -1 0 2 0 1 27.0
2 0 5 2 0 0 1 4 250 0 1 1 250 477 3 2 0 3 3 1 2 1 1 3 0 0 32.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 2 1 0 49.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 32.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 9.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 7 0 1 0 0 0 -1 1 -1 0 1 1 0 6.0
2 0 9 2 3 1 3 6 160 0 1 18 245 297 3 3 2 3 6 18 5 50 2 4 1 1 226.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 17 0 0 0 0 0 -1 0 -1 0 2 0 0 6.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 5 0 0 0 0 0 -1 0 -1 0 1 0 0 44.0
0 0 4 0 0 0 0 4 0 0 0 -1 0 179 0 2 0 0 0 -1 2 -1 0 1 1 0 50.0
0 0 7 0 0 0 1 6 0 0 0 -1 0 1323 0 2 0 0 0 -1 2 -1 0 2 1 0 334.0
8 0 18 7 3 1 4 14 196 0 1 13 255 389 10 9 3 10 13 13 12 58 2 9 1 2 342.0
4 0 4 4 4 1 4 0 71 0 0 55 71 71 4 0 3 0 4 55 3 55 1 4 1 0 192.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 23.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 140 0 0 0 0 0 -1 0 -1 0 1 1 0 41.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 6 0 1 0 0 0 -1 1 -1 0 1 0 0 44.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 45 0 0 1 0 0 -1 1 -1 0 1 0 0 55.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 2 0 1 42.0
0 0 6 0 0 0 1 5 0 0 0 -1 0 947 0 1 0 0 0 -1 1 -1 0 4 1 0 195.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 108 0 1 0 0 0 -1 1 -1 0 2 0 0 42.0
2 0 9 2 0 0 4 5 73 0 1 45 73 453 5 3 3 5 5 45 6 45 1 2 2 0 382.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 15 0 0 0 0 0 -1 0 -1 0 1 0 0 37.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 392 0 1 0 0 0 -1 1 -1 0 2 0 0 31.0
1 0 12 1 3 1 4 8 176 0 1 23 325 376 5 4 2 5 8 23 6 50 2 1 3 0 253.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 5.0
0 0 4 0 0 0 1 3 0 0 0 -1 0 58 0 1 0 0 0 -1 1 -1 0 2 0 0 7.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 38.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 10.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 9.0
3 0 3 3 3 1 3 0 46 0 0 55 46 46 3 0 2 0 3 55 2 55 1 3 0 0 72.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 6 0 1 0 0 0 -1 1 -1 0 2 1 0 15.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 13 0 1 0 0 0 -1 1 -1 0 2 0 0 7.0
0 0 8 0 0 0 2 6 0 0 0 -1 0 663 0 2 1 0 0 -1 3 -1 0 2 0 0 210.0
2 0 6 2 0 0 2 4 37 0 1 49 37 56 3 1 2 3 3 49 3 49 1 3 1 0 49.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 47 0 0 0 0 0 -1 0 -1 0 2 0 0 30.0
0 0 5 0 0 0 0 5 0 0 0 -1 0 463 0 1 0 0 0 -1 1 -1 0 5 0 0 134.0
1 0 7 1 0 0 5 2 178 0 1 46 178 434 6 1 4 6 6 46 5 46 1 1 0 0 49.0
5 0 20 3 0 0 3 17 361 7 4 4 755 998 7 11 3 17 17 44 14 44 4 5 1 0 505.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 6.0
0 0 1 0 0 0 1 0 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 2 1 0 29.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 8 0 1 0 0 0 -1 1 -1 0 3 0 0 9.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 4 0 1 0 0 0 -1 1 -1 0 2 0 0 77.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 5.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 210 0 1 0 0 0 -1 1 -1 0 2 0 0 8.0
0 0 6 0 0 0 1 5 0 0 0 -1 0 382 0 2 0 0 0 -1 2 -1 0 2 1 0 21.0
0 0 4 0 0 0 2 2 0 0 0 -1 0 320 0 1 1 0 0 -1 2 -1 0 3 0 0 87.0
2 0 4 2 0 0 1 3 15 0 1 45 15 22 3 2 0 3 3 45 2 45 1 2 2 0 17.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 7.0
2 0 4 2 3 1 4 0 89 0 0 54 89 89 3 0 2 0 3 54 2 54 1 2 1 0 23.0
0 0 3 0 0 0 1 2 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 2 0 0 50.0
0 0 5 0 0 0 1 4 0 0 0 -1 0 26 0 1 0 0 0 -1 1 -1 0 4 0 0 155.0
0 0 8 0 0 0 2 6 0 0 0 -1 0 153 0 1 1 0 0 -1 2 -1 0 5 1 0 92.0
3 0 10 3 0 0 2 8 109 0 1 31 109 167 3 2 1 3 3 31 3 31 1 6 0 0 196.0
2 0 4 2 3 1 4 0 56 0 0 54 56 56 3 0 2 0 3 54 2 54 1 2 0 0 10.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 2 1 0 53.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 27 0 0 0 0 0 -1 0 -1 0 1 0 0 10.0
1 0 10 1 0 0 2 8 45 0 1 14 45 318 3 3 1 3 3 14 4 14 1 2 1 0 40.0
5 0 9 4 0 0 1 8 131 4 2 8 144 150 4 5 0 7 7 8 5 22 2 6 0 0 528.0
0 0 5 0 0 0 0 5 0 0 0 -1 0 82 0 2 0 0 0 -1 2 -1 0 3 0 0 68.0
0 0 5 0 0 0 2 3 0 0 0 -1 0 228 0 1 1 0 0 -1 2 -1 0 4 1 1 45.0
3 0 8 3 0 0 2 6 98 0 1 31 98 214 3 3 1 3 3 31 4 31 1 3 4 0 14.0
0 0 2 0 0 0 1 1 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 33.0
1 0 10 1 0 0 1 9 947 3 2 13 960 1104 3 5 0 6 6 13 5 30 2 2 0 0 49.0
4 0 15 3 0 0 1 14 366 6 2 1 586 625 6 9 0 10 10 20 9 20 2 4 0 0 99.0
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 7.0
3 0 12 2 3 1 4 8 31 4 2 30 76 126 4 4 3 7 10 45 7 54 3 3 2 2 103.0
0 0 2 0 0 0 2 0 0 0 0 -1 0 27 0 0 0 0 0 -1 0 -1 0 1 0 0 231.0
0 0 3 0 0 0 0 3 0 0 0 -1 0 9 0 1 0 0 0 -1 1 -1 0 3 0 0 5.0
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 25.0
0 0 3 0 0 0 3 0 0 0 0 -1 0 10 0 0 1 0 0 -1 1 -1 0 2 1 0 56.0
0 0 3 0 0 0 3 0 0 0 0 -1 0 102 0 0 1 0 0 -1 1 -1 0 1 0 0 17.0
