TotalPeopleInBurst MaximumCodeBurstLate NumberOfChanges MaxPeopleInBurst TotalBurstSizeLate NumberCodeBurstsLate NumberOfChangesLate NumberOfChangesEarly MaxChurnInBurst MaximumCodeBurstEarly NumberCodeBurstsEarly TimeFirstBurst TotalChurnInBurst ChurnTotal MaximumCodeBurst NumberOfConsecutiveChangesEarly NumberConsecutiveChangesLate TotalBurstSizeEarly TotalBurstSize TimeMaxBurst NumberConsecutiveChanges TimeLastBurst NumberCodeBursts PeopleTotal bugs GapSize BurstSize
0 0 2 0 0 0 1 1 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
2 0 3 2 0 0 0 3 24 0 1 34 24 24 3 2 0 3 3 34 2 34 1 2 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 1451 0 2 0 0 0 -1 2 -1 0 3 1 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 102 0 0 1 0 0 -1 1 -1 0 2 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 3 1 3 3
3 0 6 3 0 0 2 4 27 0 1 29 27 149 3 2 0 3 3 29 2 29 1 3 0 3 3
1 0 15 1 0 0 2 13 1365 9 2 11 1409 1420 9 9 2 13 13 11 11 40 2 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 36 0 0 0 0 0 -1 0 -1 0 3 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 3 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 28 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 5 0 0 0 0 5 0 0 0 -1 0 45 0 2 0 0 0 -1 2 -1 0 2 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 245 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 7 0 0 0 3 4 0 0 0 -1 0 310 0 1 1 0 0 -1 2 -1 0 1 0 3 3
2 0 5 2 0 0 1 4 65 0 1 30 65 236 3 2 0 3 3 30 2 30 1 4 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 576 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 236 0 1 0 0 0 -1 1 -1 0 2 1 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
1 0 5 1 0 0 0 5 21 0 1 35 21 26 3 3 0 3 3 35 3 35 1 1 0 3 3
1 0 4 1 0 0 0 4 23 0 1 35 23 26 3 2 0 3 3 35 2 35 1 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 3 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 59 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 6 0 0 0 1 5 0 0 0 -1 0 58 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 122 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 17 0 1 0 0 0 -1 1 -1 0 2 1 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 36 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 10 2 0 0 2 8 260 0 1 33 260 290 8 5 2 8 8 33 7 33 1 2 0 3 3
1 0 5 1 3 1 3 2 112 0 0 46 112 129 3 1 2 0 3 46 3 46 1 1 1 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 42 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 6 0 0 0 2 4 0 0 0 -1 0 80 0 0 0 0 0 -1 0 -1 0 1 0 3 3
4 0 19 2 5 1 5 14 403 8 2 12 938 981 8 11 4 12 17 32 15 46 3 5 1 3 3
0 0 7 0 0 0 0 7 0 0 0 -1 0 794 0 2 0 0 0 -1 2 -1 0 5 0 3 3
1 0 6 1 0 0 0 6 31 0 1 32 31 39 5 4 0 5 5 32 4 32 1 2 0 3 3
1 0 11 1 0 0 0 11 130 0 1 9 130 379 4 4 0 4 4 9 4 9 1 6 0 3 3
3 0 6 3 0 0 1 5 182 0 1 33 182 205 5 4 0 5 5 33 4 33 1 4 0 3 3
2 0 7 2 0 0 1 6 57 0 1 35 57 492 4 3 0 4 4 35 3 35 1 3 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 199 0 0 1 0 0 -1 1 -1 0 3 0 3 3
2 0 6 2 0 0 1 5 24 0 1 31 24 84 3 2 0 3 3 31 2 31 1 4 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 7 0 0 0 1 6 0 0 0 -1 0 840 0 1 1 0 0 -1 2 -1 0 4 1 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 169 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 18 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 14 2 0 0 5 9 83 7 2 31 123 185 7 5 5 11 11 41 10 41 2 2 1 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 32 0 1 0 0 0 -1 1 -1 0 1 0 3 3
0 0 5 0 0 0 3 2 0 0 0 -1 0 66 0 0 1 0 0 -1 1 -1 0 2 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 39 0 0 0 0 0 -1 0 -1 0 3 0 3 3
0 0 6 0 0 0 0 6 0 0 0 -1 0 41 0 3 0 0 0 -1 3 -1 0 1 0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 629 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 4 0 0 0 3 1 0 0 0 -1 0 26 0 0 1 0 0 -1 1 -1 0 1 0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 96 0 1 0 0 0 -1 1 -1 0 1 2 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 55 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 18 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 25 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 18 0 0 0 0 0 -1 0 -1 0 2 1 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 64 0 1 0 0 0 -1 1 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 0 0 0 1 0 0 -1 1 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 89 0 0 0 0 0 -1 0 -1 0 4 0 3 3
0 0 4 0 0 0 4 0 0 0 0 -1 0 333 0 0 2 0 0 -1 2 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 677 0 1 0 0 0 -1 1 -1 0 2 0 3 3
2 0 10 2 0 0 2 8 956 0 1 29 956 1092 8 7 1 8 8 29 8 29 1 2 0 3 3
4 0 8 4 0 0 1 7 128 0 1 35 128 328 6 4 1 6 6 35 5 35 1 4 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 6 0 0 0 4 2 0 0 0 -1 0 71 0 0 2 0 0 -1 2 -1 0 2 0 3 3
2 0 13 2 0 0 2 11 349 4 2 8 514 696 4 5 2 8 8 8 7 41 2 3 0 3 3
7 0 17 4 0 0 5 12 229 6 3 12 447 658 6 7 5 13 13 42 12 42 3 7 1 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 2 0 3 3
3 0 7 3 0 0 0 7 162 0 1 31 162 174 5 5 0 5 5 31 5 31 1 4 0 3 3
3 0 4 3 0 0 0 4 23 0 1 33 23 23 4 3 0 4 4 33 3 33 1 3 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 30 0 0 0 0 0 -1 0 -1 0 3 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 13 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 6 0 0 0 2 4 0 0 0 -1 0 48 0 0 1 0 0 -1 1 -1 0 4 1 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 34 0 1 0 0 0 -1 1 -1 0 3 0 3 3
1 0 7 1 0 0 3 4 10 0 1 41 10 234 3 0 2 3 3 41 2 41 1 1 1 3 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 42 0 1 0 0 0 -1 1 -1 0 4 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 18 0 0 0 0 0 -1 0 -1 0 1 1 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 24 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 21 0 0 0 0 0 -1 0 -1 0 2 1 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 7 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 137 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 6 0 0 0 2 4 0 0 0 -1 0 27 0 2 1 0 0 -1 3 -1 0 2 0 3 3
6 0 10 4 0 0 3 7 169 5 2 31 188 271 5 3 3 8 8 41 6 41 2 6 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 21 0 0 0 0 0 -1 0 -1 0 2 0 3 3
2 0 8 2 0 0 0 8 189 0 1 28 189 233 5 4 0 5 5 28 4 28 1 3 0 3 3
2 0 4 2 0 0 0 4 68 0 1 24 68 78 3 2 0 3 3 24 2 24 1 2 0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 48 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 9 0 0 0 0 9 0 0 0 -1 0 239 0 3 0 0 0 -1 3 -1 0 4 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 43 0 1 1 0 0 -1 2 -1 0 2 0 3 3
0 0 6 0 0 0 2 4 0 0 0 -1 0 284 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 59 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 141 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
2 0 10 2 0 0 2 8 70 0 1 12 70 1024 3 3 1 3 3 12 4 12 1 6 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 38 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 6 0 0 0 1 5 0 0 0 -1 0 735 0 0 1 0 0 -1 1 -1 0 4 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 32 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 48 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 7 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 26 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 188 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 2 1 3 3
1 0 7 1 0 0 1 6 391 0 1 34 391 525 3 2 0 3 3 34 2 34 1 2 1 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 21 0 2 0 0 0 -1 2 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 21 0 0 0 0 0 -1 0 -1 0 2 0 3 3
1 0 8 1 0 0 3 5 9 0 1 41 9 102 3 1 2 3 3 41 3 41 1 3 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 932 0 0 0 0 0 -1 0 -1 0 3 1 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 26 0 1 0 0 0 -1 1 -1 0 3 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 53 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 8 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 6 0 0 0 2 4 0 0 0 -1 0 119 0 1 1 0 0 -1 2 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 23 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 79 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 6 0 0 0 0 6 0 0 0 -1 0 81 0 0 0 0 0 -1 0 -1 0 5 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 15 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 5 0 0 0 3 2 0 0 0 -1 0 251 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 6 0 0 0 0 6 0 0 0 -1 0 119 0 2 0 0 0 -1 2 -1 0 3 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 3 1 0 0 0 -1 0 32 0 0 1 0 0 -1 1 -1 0 1 0 3 3
3 0 7 3 0 0 2 5 18 0 1 29 18 47 4 3 1 4 4 29 4 29 1 4 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 27 0 0 0 0 0 -1 0 -1 0 3 1 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 4 2 3 1 3 1 11 0 0 47 11 19 3 0 2 0 3 47 2 47 1 3 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 47 0 1 0 0 0 -1 1 -1 0 1 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 18 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 142 0 1 0 0 0 -1 1 -1 0 3 0 3 3
0 0 7 0 0 0 1 6 0 0 0 -1 0 70 0 2 1 0 0 -1 3 -1 0 4 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 216 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 7 0 0 0 1 6 0 0 0 -1 0 84 0 1 0 0 0 -1 1 -1 0 4 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 5 2 0 0 1 4 92 0 1 33 92 92 5 3 1 5 5 33 4 33 1 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 26 0 0 0 0 0 -1 0 -1 0 3 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 3 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 40 0 1 0 0 0 -1 1 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
3 0 15 3 0 0 5 10 3182 0 1 30 3182 3182 15 9 5 15 15 30 14 30 1 3 1 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 250 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 43 0 0 0 0 0 -1 0 -1 0 3 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 102 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 3 1 0 0 0 -1 0 30 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 36 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 72 0 1 0 0 0 -1 1 -1 0 3 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 62 0 0 0 0 0 -1 0 -1 0 3 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 20 0 0 0 0 0 -1 0 -1 0 1 0 3 3
1 0 5 1 0 0 1 4 278 0 1 13 278 305 3 2 0 3 3 13 2 13 1 1 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 5 0 0 1 0 0 -1 1 -1 0 1 0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 44 0 0 1 0 0 -1 1 -1 0 3 0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 27 0 0 1 0 0 -1 1 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 22 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 6 0 0 0 1 5 0 0 0 -1 0 41 0 1 0 0 0 -1 1 -1 0 3 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 65 0 0 0 0 0 -1 0 -1 0 2 0 3 3
2 0 7 2 0 0 1 6 33 0 1 29 33 46 4 3 0 4 4 29 3 29 1 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 10 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 1 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
5 0 10 5 3 1 3 7 494 0 1 29 805 805 7 6 2 7 10 29 8 46 2 5 1 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 18 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 134 0 1 0 0 0 -1 1 -1 0 3 0 3 3
0 0 6 0 0 0 1 5 0 0 0 -1 0 133 0 1 0 0 0 -1 1 -1 0 3 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 21 0 1 0 0 0 -1 1 -1 0 1 0 3 3
1 0 4 1 0 0 0 4 15 0 1 32 15 189 3 2 0 3 3 32 2 32 1 1 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 56 0 0 0 0 0 -1 0 -1 0 2 0 3 3
2 0 4 2 3 1 3 1 107 0 0 43 107 107 3 0 2 0 3 43 2 43 1 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 1 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 3 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 13 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 46 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 23 0 1 0 0 0 -1 1 -1 0 3 1 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 2 0 3 3
2 0 8 2 0 0 0 8 67 0 1 18 67 95 5 5 0 5 5 18 5 18 1 3 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 43 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 50 0 1 1 0 0 -1 2 -1 0 3 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 32 0 0 0 0 0 -1 0 -1 0 1 0 3 3
2 0 6 2 0 0 0 6 81 0 1 28 81 81 6 5 0 6 6 28 5 28 1 2 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 19 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 29 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 357 0 2 0 0 0 -1 2 -1 0 2 0 3 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 64 0 0 0 0 0 -1 0 -1 0 2 0 3 3
3 0 5 3 0 0 1 4 32 0 1 31 32 39 3 2 1 3 3 31 3 31 1 4 0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 6 0 1 0 0 0 -1 1 -1 0 1 0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 7 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 11 0 0 0 0 0 -1 0 -1 0 3 0 3 3
1 0 6 1 0 0 1 5 364 0 1 32 364 387 3 2 0 3 3 32 2 32 1 1 0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 58 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 20 0 0 0 0 0 -1 0 -1 0 3 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 18 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 20 0 0 0 0 0 -1 0 -1 0 3 0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 190 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 19 0 0 0 0 0 -1 0 -1 0 3 2 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 10 0 1 0 0 0 -1 1 -1 0 2 0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 13 0 0 0 0 0 -1 0 -1 0 2 0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 3 3
0 0 6 0 0 0 2 4 0 0 0 -1 0 488 0 0 0 0 0 -1 0 -1 0 4 0 3 3
